Time,Temp(�C),Vpv(V),Iac(A),Vac(V),Fac(Hz),Pac(W),Zac(mOhm),E-Total(kWh),E-Today(kWh),h-Total(h),Vpv1(V),Vpv2(V),Vpv3(V),Ipv1(A),Ipv2(A),Ipv3(A),Ppv1(W),Ppv2(W),Ppv3(W),Iac1(A),Iac2(A),Iac3(A),Vac1(V),Vac2(V),Vac3(V),Temp1(C),Temp2(C),RAD1(W/m^2),RAD2(W/m^2)
2023/10/29 13:56:00, 47.7,282.4,  4.7,240.5, 50.06,  3354,NA, 94754.8,    20.20, 33079,282.4,376.1,415.7,  1.5,  3.6,  4.0,   423,  1353,  1662,  4.7,  4.6,  4.6,240.5,243.7,244.2,NA,NA,NA,NA
2023/10/29 14:01:00, 48.1,275.2,  4.9,241.0, 50.00,  3517,NA, 94755.1,    20.50, 33079,275.2,465.0,419.6,  1.6,  2.9,  4.4,   440,  1348,  1846,  4.9,  4.8,  4.9,241.0,243.5,243.8,NA,NA,NA,NA
2023/10/29 14:06:00, 48.2,306.7,  5.3,238.0, 50.03,  3791,NA, 94755.5,    20.90, 33079,306.7,387.0,417.3,  1.5,  4.0,  4.5,   460,  1548,  1877,  5.3,  5.2,  5.2,238.0,240.7,241.4,NA,NA,NA,NA
2023/10/29 14:11:00, 48.4,312.4,  5.1,238.5, 50.00,  3651,NA, 94755.8,    21.20, 33079,312.4,369.5,405.7,  1.2,  4.1,  4.6,   374,  1514,  1866,  5.1,  4.9,  5.0,238.5,241.3,241.6,NA,NA,NA,NA
2023/10/29 14:16:00, 48.4,291.8,  4.9,238.6, 49.99,  3450,NA, 94756.1,    21.50, 33079,291.8,380.0,419.5,  1.3,  3.6,  4.3,   379,  1368,  1803,  4.9,  4.7,  4.8,238.6,241.1,241.4,NA,NA,NA,NA
2023/10/29 14:21:00, 48.4,301.8,  5.0,239.2, 50.02,  3568,NA, 94756.3,    21.70, 33079,301.8,371.1,411.0,  1.3,  3.9,  4.5,   392,  1447,  1849,  5.0,  4.9,  4.9,239.2,242.0,242.3,NA,NA,NA,NA
2023/10/29 14:26:00, 48.5,285.7,  4.7,239.0, 50.03,  3289,NA, 94756.6,    22.00, 33079,285.7,356.4,410.2,  1.1,  3.7,  4.3,   314,  1318,  1763,  4.7,  4.5,  4.6,239.0,242.0,242.2,NA,NA,NA,NA
2023/10/29 14:31:00, 48.5,306.1,  4.9,238.8, 49.90,  3464,NA, 94756.9,    22.30, 33079,306.1,403.7,414.2,  1.3,  3.3,  4.3,   397,  1332,  1781,  4.9,  4.8,  4.8,238.8,241.9,242.2,NA,NA,NA,NA
2023/10/29 14:36:00, 48.1,271.3,  2.9,239.1, 50.06,  1924,NA, 94757.1,    22.50, 33080,271.3,417.4,415.2,  1.1,  1.8,  2.2,   298,   751,   913,  2.9,  2.7,  2.8,239.1,241.6,241.4,NA,NA,NA,NA
2023/10/29 14:41:00, 47.8,313.0,  4.4,238.3, 50.04,  3125,NA, 94757.4,    22.80, 33080,313.0,429.3,418.2,  1.0,  2.5,  4.2,   313,  1073,  1756,  4.4,  4.3,  4.3,238.3,240.8,241.8,NA,NA,NA,NA
2023/10/29 14:46:00, 47.5,274.0,  2.0,238.1, 49.95,  1405,NA, 94757.5,    22.90, 33080,274.0,434.4,427.7,  0.8,  1.2,  1.6,   219,   521,   684,  2.0,  1.9,  2.0,238.1,240.3,240.1,NA,NA,NA,NA
2023/10/29 14:51:00, 46.7,239.4,  2.3,239.0, 49.96,  1625,NA, 94757.7,    23.10, 33080,239.4,443.6,435.7,  1.1,  1.4,  1.7,   263,   621,   740,  2.3,  2.2,  2.3,239.0,241.1,239.9,NA,NA,NA,NA
2023/10/29 14:56:00, 46.5,277.5,  3.2,238.8, 49.94,  2248,NA, 94757.8,    23.20, 33080,277.5,472.1,380.0,  1.0,  1.8,  3.0,   277,   849,  1140,  3.2,  3.0,  3.1,238.8,241.3,241.1,NA,NA,NA,NA
2023/10/29 15:01:00, 46.4,262.9,  2.5,239.1, 50.09,  1727,NA, 94758.0,    23.40, 33080,262.9,462.1,423.0,  0.8,  1.3,  2.2,   210,   600,   930,  2.5,  2.4,  2.4,239.1,240.8,240.6,NA,NA,NA,NA
2023/10/29 15:06:00, 46.0,273.2,  2.3,238.4, 49.94,  1535,NA, 94758.1,    23.50, 33080,273.2,437.5,418.6,  0.9,  1.3,  1.7,   245,   568,   711,  2.3,  2.1,  2.2,238.4,240.6,240.1,NA,NA,NA,NA
2023/10/29 15:11:00, 45.8,254.8,  2.4,238.5, 49.92,  1722,NA, 94758.3,    23.70, 33080,254.8,479.2,429.4,  0.8,  1.1,  2.3,   203,   527,   987,  2.4,  2.3,  2.4,238.5,240.7,240.1,NA,NA,NA,NA
2023/10/29 15:16:00, 45.3,237.8,  1.5,239.4, 49.97,   987,NA, 94758.4,    23.80, 33080,237.8,435.4,421.9,  0.6,  0.8,  1.1,   142,   348,   464,  1.5,  1.4,  1.5,239.4,241.6,241.0,NA,NA,NA,NA
2023/10/29 15:21:00, 45.0,236.4,  2.0,239.1, 50.01,  1333,NA, 94758.5,    23.90, 33080,236.4,442.2,428.7,  0.9,  1.1,  1.5,   212,   486,   643,  2.0,  1.8,  1.9,239.1,241.5,241.0,NA,NA,NA,NA
2023/10/29 15:26:00, 44.9,242.6,  2.0,239.3, 50.02,  1394,NA, 94758.6,    24.00, 33080,242.6,448.4,428.7,  0.9,  1.2,  1.6,   218,   538,   685,  2.0,  1.9,  1.9,239.3,242.0,241.4,NA,NA,NA,NA
2023/10/29 15:31:00, 44.7,221.7,  2.1,238.9, 49.91,  1448,NA, 94758.7,    24.10, 33080,221.7,450.6,412.7,  0.9,  1.2,  1.8,   199,   540,   742,  2.1,  1.9,  2.0,238.9,241.4,240.7,NA,NA,NA,NA
2023/10/29 15:36:00, 44.6,244.2,  2.0,239.4, 49.98,  1393,NA, 94758.8,    24.20, 33081,244.2,450.6,443.3,  0.9,  1.1,  1.5,   219,   495,   664,  2.0,  1.8,  1.9,239.4,241.9,241.2,NA,NA,NA,NA
2023/10/29 15:41:00, 44.7,271.1,  2.4,239.1, 49.89,  1610,NA, 94759.0,    24.40, 33081,271.1,455.3,434.1,  0.9,  1.3,  1.8,   243,   591,   781,  2.4,  2.2,  2.2,239.1,241.5,241.0,NA,NA,NA,NA
2023/10/29 15:46:00, 44.9,238.4,  3.4,239.6, 49.97,  2360,NA, 94759.1,    24.50, 33081,238.4,439.1,433.9,  1.1,  1.5,  3.3,   262,   658,  1431,  3.4,  3.2,  3.3,239.6,241.8,241.8,NA,NA,NA,NA
2023/10/29 15:51:00, 45.3,244.0,  3.2,239.6, 49.99,  2179,NA, 94759.3,    24.70, 33081,244.0,432.3,431.7,  1.0,  1.4,  3.1,   244,   605,  1338,  3.2,  2.9,  3.0,239.6,242.0,241.9,NA,NA,NA,NA
2023/10/29 15:56:00, 45.4,243.2,  3.0,238.8, 49.89,  2097,NA, 94759.5,    24.90, 33081,243.2,470.0,428.9,  1.0,  1.2,  3.0,   243,   564,  1286,  3.0,  2.9,  2.9,238.8,241.4,241.4,NA,NA,NA,NA
2023/10/29 16:01:00, 45.4,280.8,  3.3,239.8, 49.93,  2334,NA, 94759.7,    25.10, 33081,280.8,468.9,424.0,  1.0,  1.4,  3.3,   280,   656,  1399,  3.3,  3.1,  3.2,239.8,242.2,242.4,NA,NA,NA,NA
2023/10/29 16:06:00, 45.7,269.4,  3.4,239.9, 49.82,  2406,NA, 94759.9,    25.30, 33081,269.4,469.7,424.4,  1.2,  1.6,  3.2,   323,   751,  1358,  3.4,  3.2,  3.3,239.9,242.3,242.4,NA,NA,NA,NA
2023/10/29 16:11:00, 45.9,264.1,  2.6,240.7, 49.91,  1856,NA, 94760.1,    25.50, 33081,264.1,465.1,422.1,  0.9,  1.1,  2.6,   237,   511,  1097,  2.6,  2.5,  2.6,240.7,243.4,243.2,NA,NA,NA,NA
2023/10/29 16:16:00, 45.6,228.9,  1.4,237.6, 49.93,   907,NA, 94760.2,    25.60, 33081,228.9,441.1,427.8,  0.5,  0.6,  1.1,   114,   264,   470,  1.4,  1.2,  1.3,237.6,239.9,238.7,NA,NA,NA,NA
2023/10/29 16:21:00, 44.8,226.5,  1.2,238.4, 50.14,   773,NA, 94760.2,    25.60, 33081,226.5,447.9,432.5,  0.5,  0.6,  0.9,   113,   268,   389,  1.2,  1.0,  1.1,238.4,241.2,240.1,NA,NA,NA,NA
2023/10/29 16:26:00, 44.5,240.5,  1.7,237.5, 49.92,  1114,NA, 94760.3,    25.70, 33081,240.5,475.2,438.3,  0.5,  0.6,  1.6,   120,   285,   701,  1.7,  1.5,  1.6,237.5,240.1,238.9,NA,NA,NA,NA
2023/10/29 16:31:00, 44.2,254.3,  1.5,237.5, 49.87,  1096,NA, 94760.4,    25.80, 33081,254.3,459.7,434.5,  0.4,  0.6,  1.6,   101,   275,   695,  1.5,  1.4,  1.5,237.5,240.1,239.3,NA,NA,NA,NA
2023/10/29 16:36:00, 44.2,247.4,  1.6,237.7, 49.94,  1083,NA, 94760.5,    25.90, 33082,247.4,460.0,441.3,  0.4,  0.6,  1.6,    98,   276,   706,  1.6,  1.5,  1.6,237.7,240.2,239.6,NA,NA,NA,NA
2023/10/29 16:41:00, 44.0,223.1,  1.7,237.9, 49.99,  1162,NA, 94760.6,    26.00, 33082,223.1,453.7,440.5,  0.5,  0.6,  1.7,   111,   272,   748,  1.7,  1.6,  1.6,237.9,239.9,239.3,NA,NA,NA,NA
2023/10/29 16:46:00, 44.0,220.3,  1.6,237.7, 49.92,  1101,NA, 94760.7,    26.10, 33082,220.3,458.8,438.6,  0.6,  0.7,  1.4,   132,   321,   614,  1.6,  1.5,  1.5,237.7,240.3,239.7,NA,NA,NA,NA
2023/10/29 16:51:00, 43.9,270.3,  1.5,239.3, 50.09,   968,NA, 94760.8,    26.20, 33082,270.3,450.3,444.0,  0.4,  0.6,  1.3,   108,   270,   577,  1.5,  1.4,  1.5,239.3,241.9,241.1,NA,NA,NA,NA
2023/10/29 16:56:00, 43.7,232.5,  1.2,238.9, 50.00,   786,NA, 94760.9,    26.30, 33082,232.5,440.1,430.9,  0.4,  0.5,  1.1,    93,   220,   473,  1.2,  1.1,  1.1,238.9,241.5,240.5,NA,NA,NA,NA
2023/10/29 17:01:00, 43.5,226.4,  1.0,239.7, 50.01,   663,NA, 94760.9,    26.30, 33082,226.4,452.2,415.0,  0.4,  0.4,  0.8,    90,   180,   332,  1.0,  0.9,  1.0,239.7,242.2,241.2,NA,NA,NA,NA
2023/10/29 17:06:00, 43.4,264.2,  1.3,240.4, 50.11,   839,NA, 94761.0,    26.40, 33082,264.2,454.6,436.1,  0.3,  0.5,  1.1,    79,   227,   479,  1.3,  1.2,  1.3,240.4,243.0,241.8,NA,NA,NA,NA
2023/10/29 17:11:00, 43.3,268.5,  1.1,236.5, 50.01,   721,NA, 94761.0,    26.40, 33082,268.5,453.4,431.5,  0.3,  0.5,  0.9,    80,   226,   388,  1.1,  0.9,  1.0,236.5,239.2,237.9,NA,NA,NA,NA
2023/10/29 17:16:00, 43.0,232.2,  1.1,236.7, 50.06,   683,NA, 94761.1,    26.50, 33082,232.2,437.5,431.8,  0.4,  0.5,  0.8,    92,   218,   345,  1.1,  0.9,  1.0,236.7,239.5,238.0,NA,NA,NA,NA
2023/10/29 17:21:00, 42.9,228.4,  0.6,237.9, 50.16,   438,NA, 94761.1,    26.50, 33082,228.4,417.8,426.0,  0.2,  0.3,  0.5,    45,   125,   213,  0.6,  0.5,  0.6,237.9,240.2,238.7,NA,NA,NA,NA
2023/10/29 17:26:00, 42.6,214.9,  0.5,236.1, 50.13,   325,NA, 94761.2,    26.60, 33082,214.9,412.0,426.8,  0.1,  0.2,  0.4,    21,    82,   170,  0.5,  0.4,  0.5,236.1,238.6,237.0,NA,NA,NA,NA
2023/10/29 17:31:00, 42.3,220.4,  0.4,234.9, 49.99,   183,NA, 94761.2,    26.60, 33082,220.4,385.8,411.5,  0.0,  0.1,  0.2,     0,    38,    82,  0.4,  0.3,  0.4,234.9,237.1,235.6,NA,NA,NA,NA
2023/10/29 17:36:00, 41.9,383.7,  0.4,235.4, 50.02,   155,NA, 94761.2,    26.60, 33083,383.7,423.9,411.5,  0.0,  0.0,  0.1,     0,     0,    41,  0.4,  0.4,  0.4,235.4,237.4,235.8,NA,NA,NA,NA
2023/10/29 17:41:00, 41.7,233.0,  0.4,234.8, 49.98,    78,NA, 94761.2,    26.60, 33083,233.0,286.6,369.3,  0.0,  0.0,  0.1,     0,     0,    36,  0.4,  0.4,  0.4,234.8,236.7,235.4,NA,NA,NA,NA
2023/10/29 17:46:00, 41.4,259.5,  0.3,234.1, 50.00,    56,NA, 94761.2,    26.60, 33083,259.5,467.9,407.2,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.3,  0.3,234.1,236.4,235.1,NA,NA,NA,NA
2023/10/29 17:51:00, 41.1,279.4,  0.3,235.4, 50.13,    19,NA, 94761.2,    26.60, 33083,279.4,459.9,413.9,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.3,  0.3,235.4,237.7,236.5,NA,NA,NA,NA
2023/10/29 17:56:00, 41.0,344.9,  0.3,235.3, 49.98,    14,NA, 94761.2,    26.60, 33083,344.9,273.7,368.1,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.3,  0.4,235.3,237.3,236.2,NA,NA,NA,NA
2023/10/29 18:01:00, 40.9,308.2,  0.3,235.4, 49.95,     0,NA, 94761.2,    26.60, 33083,308.2,354.0,287.8,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.3,  0.3,235.4,237.3,236.2,NA,NA,NA,NA
2023/10/29 18:06:00, 40.8,213.5,  0.3,234.9, 49.96,     2,NA, 94761.2,    26.60, 33083,213.5,336.6,234.2,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.3,  0.3,234.9,237.3,235.5,NA,NA,NA,NA
2023/10/30 06:45:00, 32.7,380.1,  0.0,231.6, 49.92,     0,NA, 94761.2,     0.00, 33083,380.1,380.8,281.6,  0.0,  0.0,  0.0,     0,     0,     0,  0.0,  0.0,  0.0,231.6,234.9,232.5,NA,NA,NA,NA
2023/10/30 06:50:00, 33.5,386.9,  0.3,231.6, 49.95,    26,NA, 94761.2,     0.00, 33083,386.9,372.8,422.1,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.2,  0.2,231.6,233.9,232.7,NA,NA,NA,NA
2023/10/30 06:55:00, 34.7,279.0,  0.2,230.2, 49.93,    29,NA, 94761.2,     0.00, 33083,279.0,258.5,326.7,  0.0,  0.0,  0.0,     0,     0,     0,  0.2,  0.2,  0.3,230.2,232.4,231.2,NA,NA,NA,NA
2023/10/30 07:00:00, 35.8,288.4,  0.2,231.4, 49.90,    52,NA, 94761.2,     0.00, 33083,288.4,376.8,427.4,  0.0,  0.0,  0.0,     0,     0,     0,  0.2,  0.2,  0.2,231.4,233.8,232.3,NA,NA,NA,NA
2023/10/30 07:05:00, 36.7,295.1,  0.3,232.1, 50.05,    98,NA, 94761.3,     0.10, 33083,295.1,408.4,380.5,  0.0,  0.0,  0.1,     0,     0,    38,  0.3,  0.2,  0.3,232.1,234.6,233.7,NA,NA,NA,NA
2023/10/30 07:10:00, 37.7,213.2,  0.3,231.7, 49.96,   149,NA, 94761.3,     0.10, 33083,213.2,402.2,406.0,  0.0,  0.0,  0.1,     0,     0,    40,  0.3,  0.2,  0.3,231.7,234.5,232.8,NA,NA,NA,NA
2023/10/30 07:15:00, 38.6,256.2,  0.3,232.0, 50.03,   172,NA, 94761.3,     0.10, 33084,256.2,377.7,402.9,  0.0,  0.0,  0.2,     0,     0,    80,  0.3,  0.3,  0.3,232.0,234.1,232.4,NA,NA,NA,NA
2023/10/30 07:20:00, 39.5,217.1,  0.5,230.9, 50.03,   246,NA, 94761.3,     0.10, 33084,217.1,434.4,424.5,  0.1,  0.1,  0.2,    21,    43,    84,  0.5,  0.4,  0.4,230.9,232.7,231.0,NA,NA,NA,NA
2023/10/30 07:25:00, 40.6,273.6,  0.7,230.0, 49.94,   362,NA, 94761.3,     0.10, 33084,273.6,441.4,407.2,  0.1,  0.2,  0.4,    27,    88,   162,  0.7,  0.6,  0.7,230.0,231.7,230.5,NA,NA,NA,NA
2023/10/30 07:30:00, 41.9,269.9,  0.7,231.6, 50.03,   402,NA, 94761.4,     0.20, 33084,269.9,406.3,408.1,  0.2,  0.3,  0.4,    53,   121,   163,  0.7,  0.5,  0.6,231.6,234.2,233.3,NA,NA,NA,NA
2023/10/30 07:35:00, 42.9,213.7,  0.6,231.1, 49.92,   391,NA, 94761.4,     0.20, 33084,213.7,402.8,418.5,  0.2,  0.3,  0.4,    42,   120,   167,  0.6,  0.5,  0.6,231.1,233.1,231.7,NA,NA,NA,NA
2023/10/30 07:40:00, 43.7,231.7,  0.8,233.8, 49.88,   460,NA, 94761.4,     0.20, 33084,231.7,426.2,438.7,  0.3,  0.3,  0.4,    69,   127,   175,  0.8,  0.6,  0.7,233.8,236.2,234.0,NA,NA,NA,NA
2023/10/30 07:45:00, 44.7,228.4,  0.9,233.6, 50.03,   516,NA, 94761.5,     0.30, 33084,228.4,440.8,439.4,  0.3,  0.3,  0.5,    68,   132,   219,  0.9,  0.7,  0.9,233.6,235.9,234.5,NA,NA,NA,NA
2023/10/30 07:50:00, 45.6,218.2,  1.0,232.1, 49.93,   541,NA, 94761.5,     0.30, 33084,218.2,417.6,438.8,  0.4,  0.4,  0.5,    87,   167,   219,  1.0,  0.8,  0.9,232.1,234.8,233.4,NA,NA,NA,NA
2023/10/30 07:55:00, 46.3,223.0,  0.9,231.5, 49.92,   571,NA, 94761.6,     0.40, 33084,223.0,444.3,436.0,  0.4,  0.4,  0.6,    89,   177,   261,  0.9,  0.8,  0.9,231.5,234.4,233.3,NA,NA,NA,NA
2023/10/30 08:00:00, 46.9,240.2,  1.0,232.3, 50.03,   608,NA, 94761.6,     0.40, 33084,240.2,426.9,440.0,  0.4,  0.4,  0.6,    96,   170,   264,  1.0,  0.8,  0.9,232.3,235.1,234.1,NA,NA,NA,NA
2023/10/30 08:05:00, 47.7,240.1,  1.0,232.5, 50.02,   631,NA, 94761.7,     0.50, 33084,240.1,424.9,428.5,  0.4,  0.5,  0.7,    96,   212,   299,  1.0,  0.8,  0.9,232.5,234.5,233.3,NA,NA,NA,NA
2023/10/30 08:10:00, 48.1,232.0,  1.2,232.1, 50.03,   736,NA, 94761.7,     0.50, 33084,232.0,450.5,441.3,  0.5,  0.5,  0.7,   116,   225,   308,  1.2,  1.0,  1.1,232.1,234.9,233.6,NA,NA,NA,NA
2023/10/30 08:15:00, 49.0,238.3,  1.3,233.6, 50.07,   866,NA, 94761.8,     0.60, 33085,238.3,431.9,452.7,  0.6,  0.7,  0.8,   142,   302,   362,  1.3,  1.1,  1.2,233.6,236.0,235.2,NA,NA,NA,NA
2023/10/30 08:20:00, 49.6,269.6,  1.4,232.8, 49.99,   945,NA, 94761.9,     0.70, 33085,269.6,443.3,440.8,  0.6,  0.7,  0.9,   161,   310,   396,  1.4,  1.3,  1.4,232.8,235.0,234.2,NA,NA,NA,NA
2023/10/30 08:25:00, 47.2,281.6,  1.5,232.4, 49.78,   920,NA, 94761.9,     0.70, 33085,281.6,431.0,443.9,  0.5,  0.7,  0.9,   140,   301,   399,  1.5,  1.3,  1.4,232.4,234.5,233.5,NA,NA,NA,NA
2023/10/30 08:30:00, 44.6,269.6,  1.4,233.6, 49.97,   928,NA, 94762.0,     0.80, 33085,269.6,439.1,434.2,  0.5,  0.7,  1.0,   134,   307,   434,  1.4,  1.3,  1.3,233.6,235.2,235.1,NA,NA,NA,NA
2023/10/30 08:35:00, 43.6,272.7,  1.5,233.3, 50.03,   971,NA, 94762.1,     0.90, 33085,272.7,440.9,450.2,  0.6,  0.8,  1.0,   163,   352,   450,  1.5,  1.3,  1.4,233.3,235.5,235.2,NA,NA,NA,NA
2023/10/30 08:40:00, 43.1,244.8,  1.6,232.9, 49.92,  1047,NA, 94762.2,     1.00, 33085,244.8,440.7,429.4,  0.7,  0.8,  1.1,   171,   352,   472,  1.6,  1.4,  1.5,232.9,235.0,234.3,NA,NA,NA,NA
2023/10/30 08:45:00, 42.7,260.6,  1.9,233.3, 49.92,  1316,NA, 94762.3,     1.10, 33085,260.6,449.1,446.3,  0.9,  1.1,  1.3,   234,   494,   580,  1.9,  1.8,  1.9,233.3,235.7,235.3,NA,NA,NA,NA
2023/10/30 08:50:00, 42.8,278.0,  2.3,232.8, 50.01,  1592,NA, 94762.4,     1.20, 33085,278.0,460.1,443.3,  1.0,  1.3,  1.6,   278,   598,   709,  2.3,  2.1,  2.1,232.8,235.2,235.0,NA,NA,NA,NA
2023/10/30 08:55:00, 42.9,278.8,  2.1,231.3, 49.98,  1364,NA, 94762.5,     1.30, 33085,278.8,455.2,438.3,  0.8,  1.1,  1.4,   223,   500,   613,  2.1,  1.9,  1.9,231.3,233.7,233.9,NA,NA,NA,NA
2023/10/30 09:00:00, 43.0,245.7,  3.1,231.8, 50.00,  2094,NA, 94762.7,     1.50, 33085,245.7,456.7,442.1,  1.5,  1.8,  2.1,   368,   822,   928,  3.1,  2.9,  3.0,231.8,234.1,233.9,NA,NA,NA,NA
2023/10/30 09:05:00, 43.2,274.2,  2.1,231.6, 50.00,  1425,NA, 94762.8,     1.60, 33085,274.2,444.3,435.6,  0.9,  1.2,  1.4,   246,   533,   609,  2.1,  2.0,  2.0,231.6,233.9,233.8,NA,NA,NA,NA
2023/10/30 09:10:00, 43.0,271.2,  2.2,232.1, 49.98,  1502,NA, 94762.9,     1.70, 33085,271.2,457.1,437.9,  0.9,  1.2,  1.5,   244,   548,   656,  2.2,  2.1,  2.1,232.1,233.9,233.2,NA,NA,NA,NA
2023/10/30 09:15:00, 43.0,278.6,  2.3,230.9, 50.01,  1526,NA, 94763.0,     1.80, 33086,278.6,436.4,443.1,  0.9,  1.3,  1.5,   250,   567,   664,  2.3,  2.1,  2.2,230.9,232.8,233.0,NA,NA,NA,NA
2023/10/30 09:20:00, 43.2,277.8,  4.3,231.3, 50.09,  3008,NA, 94763.2,     2.00, 33086,277.8,459.5,436.5,  2.0,  2.6,  3.0,   555,  1194,  1309,  4.3,  4.2,  4.2,231.3,234.0,234.5,NA,NA,NA,NA
2023/10/30 09:25:00, 44.5,268.7,  6.1,233.2, 49.95,  4258,NA, 94763.5,     2.30, 33086,268.7,446.2,434.9,  3.0,  3.8,  4.2,   806,  1695,  1826,  6.1,  6.0,  6.0,233.2,236.1,236.8,NA,NA,NA,NA
2023/10/30 09:30:00, 45.2,227.0,  5.2,232.4, 49.90,  3588,NA, 94763.8,     2.60, 33086,227.0,419.5,453.3,  2.9,  3.4,  3.4,   658,  1426,  1541,  5.2,  5.0,  5.1,232.4,234.6,235.4,NA,NA,NA,NA
2023/10/30 09:35:00, 45.8,264.1,  3.7,232.1, 50.07,  2585,NA, 94764.1,     2.90, 33086,264.1,432.1,420.8,  1.8,  2.3,  2.7,   475,   993,  1136,  3.7,  3.6,  3.6,232.1,234.8,235.1,NA,NA,NA,NA
2023/10/30 09:40:00, 45.6,264.1,  4.1,231.8, 49.95,  2857,NA, 94764.4,     3.20, 33086,264.1,426.2,426.6,  2.0,  2.6,  2.9,   528,  1108,  1237,  4.1,  4.0,  4.0,231.8,234.5,234.0,NA,NA,NA,NA
2023/10/30 09:45:00, 45.7,262.3,  4.8,238.2, 50.00,  3377,NA, 94764.6,     3.40, 33086,262.3,418.1,429.4,  2.5,  3.2,  3.4,   655,  1337,  1459,  4.8,  4.7,  4.8,238.2,240.2,241.6,NA,NA,NA,NA
2023/10/30 09:50:00, 45.7,275.2,  2.7,238.9, 50.04,  1954,NA, 94764.8,     3.60, 33086,275.2,435.2,427.1,  1.2,  1.7,  2.1,   330,   739,   896,  2.7,  2.6,  2.7,238.9,241.1,242.0,NA,NA,NA,NA
2023/10/30 09:55:00, 44.9,272.5,  1.8,236.5, 49.98,  1179,NA, 94765.0,     3.80, 33086,272.5,444.2,431.6,  0.7,  0.9,  1.2,   190,   399,   517,  1.8,  1.7,  1.7,236.5,238.9,239.5,NA,NA,NA,NA
2023/10/30 10:00:00, 44.2,276.7,  1.7,235.7, 50.01,  1159,NA, 94765.1,     3.90, 33086,276.7,432.7,429.8,  0.7,  1.0,  1.2,   193,   432,   515,  1.7,  1.6,  1.6,235.7,238.0,238.3,NA,NA,NA,NA
2023/10/30 10:05:00, 43.7,277.4,  1.7,233.2, 49.99,  1166,NA, 94765.2,     4.00, 33086,277.4,438.4,437.0,  0.7,  0.9,  1.2,   194,   394,   524,  1.7,  1.6,  1.6,233.2,235.7,235.8,NA,NA,NA,NA
2023/10/30 10:10:00, 43.5,279.5,  2.0,234.9, 50.01,  1451,NA, 94765.3,     4.10, 33086,279.5,439.7,442.8,  0.9,  1.2,  1.5,   251,   527,   664,  2.0,  2.0,  2.0,234.9,236.6,237.0,NA,NA,NA,NA
2023/10/30 10:15:00, 43.2,256.3,  1.3,234.0, 50.03,   862,NA, 94765.4,     4.20, 33087,256.3,434.6,437.9,  0.5,  0.7,  0.9,   128,   304,   394,  1.3,  1.1,  1.2,234.0,236.2,236.1,NA,NA,NA,NA
2023/10/30 10:20:00, 43.0,270.6,  4.2,235.4, 50.08,  2945,NA, 94765.5,     4.30, 33087,270.6,451.3,454.4,  2.1,  2.6,  2.7,   568,  1173,  1226,  4.2,  4.1,  4.2,235.4,237.7,238.1,NA,NA,NA,NA
2023/10/30 10:25:00, 43.6,237.0,  2.8,234.0, 49.98,  1929,NA, 94765.7,     4.50, 33087,237.0,458.0,449.3,  1.3,  1.6,  2.0,   308,   732,   898,  2.8,  2.7,  2.8,234.0,235.7,235.6,NA,NA,NA,NA
2023/10/30 10:30:00, 43.9,231.8,  4.5,233.0, 50.00,  3107,NA, 94765.9,     4.70, 33087,231.8,445.9,456.2,  2.4,  2.8,  3.0,   556,  1248,  1368,  4.5,  4.4,  4.4,233.0,235.8,236.0,NA,NA,NA,NA
2023/10/30 10:35:00, 44.8,267.2,  4.1,232.9, 49.96,  2869,NA, 94766.1,     4.90, 33087,267.2,449.8,426.5,  1.9,  2.5,  2.9,   507,  1124,  1236,  4.1,  4.0,  4.0,232.9,235.9,236.0,NA,NA,NA,NA
2023/10/30 10:40:00, 45.0,259.6,  5.5,232.7, 50.03,  3768,NA, 94766.4,     5.20, 33087,259.6,458.9,428.5,  2.8,  3.2,  3.8,   726,  1468,  1628,  5.5,  5.4,  5.4,232.7,235.5,236.2,NA,NA,NA,NA
2023/10/30 10:45:00, 44.9,273.0,  2.6,233.4, 50.04,  1849,NA, 94766.6,     5.40, 33087,273.0,439.7,439.1,  1.2,  1.6,  1.9,   327,   703,   834,  2.6,  2.5,  2.5,233.4,236.4,236.3,NA,NA,NA,NA
2023/10/30 10:50:00, 45.1,237.6,  3.6,233.4, 50.06,  2532,NA, 94766.8,     5.60, 33087,237.6,443.3,430.8,  1.8,  2.3,  2.6,   427,  1019,  1120,  3.6,  3.5,  3.5,233.4,236.4,236.5,NA,NA,NA,NA
2023/10/30 10:55:00, 45.1,257.3,  2.3,233.5, 50.03,  1654,NA, 94767.0,     5.80, 33087,257.3,453.0,439.5,  1.0,  1.4,  1.7,   257,   634,   747,  2.3,  2.2,  2.3,233.5,236.2,235.8,NA,NA,NA,NA
2023/10/30 11:00:00, 44.6,238.5,  2.5,234.8, 50.00,  1809,NA, 94767.1,     5.90, 33087,238.5,441.7,452.0,  1.3,  1.6,  1.8,   310,   706,   813,  2.5,  2.5,  2.5,234.8,237.0,236.0,NA,NA,NA,NA
